house,battery,distance,max_output_house,current_capacity_battery
93,5,21,60.03957103,1070.6915404800002
94,1,24,29.26065385,1057.7271170899999
95,2,67,70.68631843,907.69843778
96,1,60,74.53947279,1132.2665898799999
97,1,55,46.25506287,1178.52165275
98,5,41,33.30314048,1103.99468096
99,1,47,70.41480105,1248.9364538
100,1,32,39.37298309,1288.30943689
101,3,19,64.25603513,730.29578064
102,2,12,66.45865072,974.1570885
103,2,24,38.3766668,1012.5337552999999
104,1,39,26.65336877,1314.96280566
105,2,44,32.63123071,1045.16498601
106,2,62,68.63304898,1113.79803499
107,2,31,62.33504063,1176.13307562
108,4,42,41.71675352,1082.1509514200002
109,3,32,51.84271486,782.1384955
110,5,67,29.90737428,1133.9020552400002
111,3,43,58.40033018,840.53882568
112,2,48,38.50460131,1214.63767693
113,5,55,37.81128037,1171.7133356100003
114,1,34,73.40226925,1388.36507491
115,1,9,33.56390131,1421.9289762199999
116,3,50,33.96614241,874.5049680899999
117,3,70,63.30973309,937.8147011799999
118,5,46,26.81272998,1198.5260655900004
119,3,29,47.29043731,985.10513849
120,2,53,54.40644245,1269.04411938
121,5,59,67.12368936,1265.6497549500004
122,5,58,39.85726456,1305.5070195100004
123,5,28,29.43663895,1334.9436584600005
124,2,28,41.46231813,1310.50643751
125,2,10,69.53106382,1380.0375013300002
126,1,12,72.11411933,1494.0430955499999
127,5,68,41.23924682,1376.1829052800006
128,4,53,33.61818802,1115.7691394400001
129,2,44,44.9319234,1424.9694247300001
130,2,16,50.53984719,1475.5092719200002
131,3,34,63.13649746,1048.24163595
132,3,54,38.24420236,1086.48583831
133,3,45,76.1538049,1162.63964321
134,5,41,43.28587772,1419.4687830000005
135,4,36,60.8375359,1176.60667534
136,2,35,29.1671214,1504.6763933200002
137,5,50,43.0013272,1462.4701102000006
138,4,50,70.34144168,1246.9481170200002
139,3,39,52.07076394,1214.71040715
140,3,51,63.12900053,1277.83940768
141,3,41,29.86780761,1307.70721529
142,4,40,66.97873982,1313.9268568400003
143,4,36,42.32972013,1356.2565769700002
144,3,8,30.41692196,1338.12413725
145,3,30,74.26615041,1412.39028766
146,4,19,49.16852893,1405.4251059000003
147,3,66,71.35472201,1483.74500967
148,4,33,66.78438663,1472.2094925300003
150,4,43,26.19979919,1498.4092917200003
total distance: 5960,costs grid:53640,costs batteries:25000,total costs:78640,
