house,battery,distance,max_output_house,current_capacity_battery
62,5,21,65.6434655,792.86592954
63,5,11,38.5524821,831.41841164
64,1,42,48.15325636,739.0894644800001
65,2,14,59.63813712,646.04186217
66,5,7,44.14228862,875.5607002600001
67,5,59,28.73871494,904.2994152000001
68,5,50,35.97663002,940.2760452200001
69,1,34,57.19809379,796.2875582700001
70,4,22,66.07952654,284.1004043
71,5,34,75.8473443,1016.1233895200002
72,1,13,38.85647001,835.14402828
73,1,19,31.97506792,867.1190962000001
74,3,43,38.37311881,836.6989848599999
75,5,43,40.72933179,1056.85272131
76,5,36,53.27408283,1110.12680414
77,4,39,57.15314373,341.25354803
78,1,41,56.14106998,923.26016618
79,4,21,60.5787997,401.83234773
80,1,61,47.17876571,970.43893189
81,1,20,55.93567156,1026.37460345
82,4,41,67.70113184,469.53347957
83,2,15,32.56142196,678.6032841299999
84,3,49,55.75694271,892.4559275699999
85,3,12,59.68412189,952.1400494599999
86,2,26,30.57764452,709.1809286499999
87,5,49,56.03511409,1166.16191823
88,2,36,38.69411298,747.8750416299999
89,5,27,64.25056806,1230.41248629
90,5,15,74.82543524,1305.23792153
91,5,17,34.78697213,1340.02489366
92,4,49,46.65642768,516.18990725
93,2,51,60.03957103,807.91461266
94,1,24,29.26065385,1055.6352573
95,1,63,70.68631843,1126.32157573
96,5,14,74.53947279,1414.56436645
97,4,55,46.25506287,562.44497012
98,4,27,33.30314048,595.7481106
99,4,29,70.41480105,666.1629116500001
100,4,30,39.37298309,705.5358947400001
101,5,62,64.25603513,1478.8204015800002
102,3,17,66.45865072,1018.5987001799999
103,4,30,38.3766668,743.9125615400001
104,1,39,26.65336877,1152.9749445
105,2,44,32.63123071,840.54584337
106,4,58,68.63304898,812.5456105200001
107,3,40,62.33504063,1080.93374081
108,2,46,41.71675352,882.2625968899999
109,1,27,51.84271486,1204.81765936
110,2,25,29.90737428,912.1699711699999
111,4,62,58.40033018,870.9459407
112,3,57,38.50460131,1119.43834212
113,2,17,37.81128037,949.9812515399999
114,4,18,73.40226925,944.3482099500001
115,1,9,33.56390131,1238.38156067
116,3,50,33.96614241,1153.40448453
117,4,57,63.30973309,1007.6579430400001
118,1,24,26.81272998,1265.19429065
119,3,29,47.29043731,1200.69492184
120,3,62,54.40644245,1255.10136429
121,1,27,67.12368936,1332.3179800100002
122,2,14,39.85726456,989.8385160999999
123,1,40,29.43663895,1361.7546189600002
124,2,28,41.46231813,1031.30083423
125,1,6,69.53106382,1431.2856827800003
126,3,25,72.11411933,1327.21548362
127,4,30,41.23924682,1048.89718986
128,1,31,33.61818802,1464.9038708000003
129,4,40,44.9319234,1093.82911326
130,2,16,50.53984719,1081.84068142
131,4,21,63.13649746,1156.96561072
132,1,49,38.24420236,1503.1480731600002
133,3,45,76.1538049,1403.36928852
134,2,47,43.28587772,1125.12655914
135,2,20,60.8375359,1185.9640950399998
136,4,31,29.1671214,1186.1327321200001
137,3,31,43.0013272,1446.3706157200002
138,4,50,70.34144168,1256.4741738000002
139,4,26,52.07076394,1308.5449377400003
140,2,42,63.12900053,1249.0930955699998
141,3,41,29.86780761,1476.2384233300002
142,4,40,66.97873982,1375.5236775600004
143,2,22,42.32972013,1291.4228156999998
144,3,8,30.41692196,1506.6553452900002
145,4,17,74.26615041,1449.7898279700003
146,2,5,49.16852893,1340.5913446299999
147,2,57,71.35472201,1411.9460666399998
148,2,25,66.78438663,1478.7304532699998
149,4,27,56.65609954,1506.4459275100003
150,5,25,26.19979919,1505.0202007700002
total distance: 4927,costs grid:44343,costs batteries:25000,total costs:69343,
