house,battery,distance,max_output_house,current_capacity_battery
"(109, {1: 19, 2: 19, 3: 63, 4: 42, 5: 28})",2,19,62.12319013,1090.91997041
"(78, {1: 29, 2: 23, 3: 23, 4: 50, 5: 34})",3,23,60.93412813,1265.18877439
"(1, {1: 39, 2: 73, 3: 53, 4: 18, 5: 34})",4,18,48.76400191,1197.6383082099996
"(21, {1: 29, 2: 63, 3: 47, 4: 26, 5: 24})",5,24,36.98224478,1190.8579603599999
"(51, {1: 19, 2: 53, 3: 61, 4: 40, 5: 26})",1,19,39.31626881,1264.2360481599999
"(136, {1: 41, 2: 21, 3: 27, 4: 62, 5: 46})",2,21,50.04026027,1140.96023068
"(77, {1: 37, 2: 25, 3: 23, 4: 58, 5: 42})",3,23,56.40032746,1321.58910185
"(91, {1: 39, 2: 73, 3: 53, 4: 18, 5: 34})",4,18,49.04859791,1246.6869061199995
"(70, {1: 29, 2: 63, 3: 53, 4: 32, 5: 24})",5,24,63.87700034,1254.7349606999999
"(133, {1: 19, 2: 23, 3: 63, 4: 42, 5: 28})",1,19,47.83949256,1312.07554072
"(95, {1: 26, 2: 24, 3: 70, 4: 49, 5: 35})",2,24,57.39706274,1198.35729342
"(64, {1: 49, 2: 51, 3: 25, 4: 26, 5: 40})",3,25,43.1260208,1364.71512265
"(125, {1: 42, 2: 54, 3: 34, 4: 19, 5: 33})",4,19,50.56612579,1297.2530319099997
"(114, {1: 19, 2: 37, 3: 63, 4: 42, 5: 28})",5,28,45.54974087,1300.28470157
"(81, {1: 20, 2: 46, 3: 64, 4: 43, 5: 29})",1,20,61.34791216,1373.42345288
"(111, {1: 29, 2: 27, 3: 73, 4: 52, 5: 38})",2,27,45.04775519,1243.40504861
"(5, {1: 51, 2: 53, 3: 25, 4: 28, 5: 42})",3,25,44.36102572,1409.07614837
"(32, {1: 40, 2: 74, 3: 54, 4: 19, 5: 35})",4,19,47.48157843,1344.7346103399996
"(149, {1: 34, 2: 68, 3: 48, 4: 27, 5: 29})",5,29,37.82715244,1338.11185401
"(113, {1: 21, 2: 45, 3: 65, 4: 44, 5: 30})",1,21,64.74853094,1438.17198382
"(72, {1: 27, 2: 29, 3: 71, 4: 50, 5: 36})",2,29,58.3986013,1301.80364991
"(75, {1: 43, 2: 47, 3: 27, 4: 20, 5: 34})",3,27,43.94928406,1453.0254324300001
"(115, {1: 35, 2: 69, 3: 49, 4: 22, 5: 30})",4,22,38.76288176,1383.4974920999996
"(137, {1: 23, 2: 35, 3: 67, 4: 46, 5: 32})",5,32,49.40039856,1387.5122525699999
"(58, {1: 24, 2: 32, 3: 68, 4: 47, 5: 33})",1,24,61.5437326,1499.7157164199998
"(118, {1: 33, 2: 31, 3: 77, 4: 56, 5: 42})",2,31,54.51204967,1356.31569958
"(45, {1: 43, 2: 77, 3: 57, 4: 22, 5: 38})",4,22,58.44840778,1441.9458998799996
"(16, {1: 25, 2: 41, 3: 69, 4: 48, 5: 34})",5,34,64.52218421,1452.0344367799999
"(8, {1: 32, 2: 34, 3: 76, 4: 55, 5: 41})",2,34,36.90684143,1393.22254101
"(108, {1: 46, 2: 80, 3: 60, 4: 25, 5: 41})",4,25,63.8665196,1505.8124194799996
"(94, {1: 26, 2: 40, 3: 70, 4: 49, 5: 35})",5,35,54.0265882,1506.06102498
total distance: 2210,costs grid:19890,costs batteries:25000,total costs:44890,
