house,battery,distance,max_output_house,current_capacity_battery
131,4,21,63.13649746,6509.74604814
132,4,27,38.24420236,6547.9902505
133,4,32,76.1538049,6624.1440554
134,4,63,43.28587772,6667.42993312
135,4,36,60.8375359,6728.26746902
136,4,31,29.1671214,6757.43459042
137,4,18,43.0013272,6800.43591762
138,4,50,70.34144168,6870.777359299999
139,4,26,52.07076394,6922.848123239999
140,4,38,63.12900053,6985.977123769999
141,4,68,29.86780761,7015.844931379999
142,4,40,66.97873982,7082.823671199999
143,4,36,42.32972013,7125.153391329999
144,4,29,30.41692196,7155.570313289999
145,4,17,74.26615041,7229.836463699999
146,4,19,49.16852893,7279.004992629999
147,4,53,71.35472201,7350.359714639999
148,4,33,66.78438663,7417.144101269999
149,4,27,56.65609954,7473.800200809998
150,4,43,26.19979919,7499.999999999998
1,5,33,53.97543253,53.97543253
2,5,44,66.13020717,120.10563970000001
3,5,47,39.82123377,159.92687347
4,5,23,46.4333204,206.36019387
5,5,20,62.43058175,268.79077562
6,5,48,62.14055349,330.93132911
7,5,57,52.43116675,383.36249585999997
8,5,44,30.48448777,413.84698362999995
9,5,14,63.19785578,477.04483940999995
10,5,20,65.00367928,542.0485186899999
11,5,51,40.20336825,582.25188694
12,5,49,53.03976583,635.2916527699999
13,5,75,39.13247939,674.4241321599999
14,5,68,39.45690812,713.8810402799999
15,5,26,53.84443114,767.7254714199998
16,5,51,60.40913294,828.1346043599998
17,5,38,27.78076375,855.9153681099998
18,5,23,57.77286486,913.6882329699998
19,5,47,38.72179636,952.4100293299998
20,5,47,29.92408755,982.3341168799998
21,5,83,41.78571625,1024.1198331299997
22,5,58,59.91115918,1084.0309923099996
23,5,49,71.42208448,1155.4530767899996
24,5,64,37.23961036,1192.6926871499995
25,5,23,70.21473166,1262.9074188099996
26,5,35,61.05026554,1323.9576843499997
27,5,13,38.13617191,1362.0938562599997
28,5,16,29.83002147,1391.9238777299997
29,5,49,74.15296092,1466.0768386499997
30,5,32,68.6532457,1534.7300843499997
31,5,57,54.25835415,1588.9884384999998
32,5,9,41.7880369,1630.7764753999998
33,5,54,72.88165705,1703.6581324499998
34,5,38,62.0133643,1765.6714967499997
35,5,13,53.08761347,1818.7591102199997
36,5,32,52.08494864,1870.8440588599997
37,5,23,38.71047582,1909.5545346799997
38,5,60,66.05341632,1975.6079509999997
39,5,34,45.33453242,2020.9424834199997
40,5,56,51.94608562,2072.8885690399998
41,5,66,57.11814462,2130.0067136599996
42,5,55,29.34726889,2159.3539825499997
43,5,28,37.28002017,2196.63400272
44,5,86,58.90934923,2255.5433519499998
45,5,48,45.14508246,2300.68843441
46,5,49,44.75870431,2345.44713872
47,5,53,46.63929091,2392.08642963
48,5,6,29.93133051,2422.01776014
49,5,70,60.7690834,2482.78684354
50,5,33,55.74063546,2538.527479
51,5,47,60.96696147,2599.49444047
52,5,43,45.9393011,2645.43374157
53,5,53,70.02856894,2715.46231051
54,5,36,26.27681146,2741.73912197
55,5,47,31.03872389,2772.7778458599996
56,5,68,29.51140333,2802.2892491899997
57,5,43,63.87594515,2866.1651943399997
58,5,8,28.04976611,2894.2149604499996
59,5,73,31.4973607,2925.7123211499998
60,5,29,45.25994244,2970.97226359
61,5,56,49.93687743,3020.90914102
62,5,21,65.6434655,3086.5526065199997
63,5,11,38.5524821,3125.1050886199996
64,5,32,48.15325636,3173.2583449799995
65,5,86,59.63813712,3232.8964820999995
66,5,7,44.14228862,3277.0387707199993
67,5,59,28.73871494,3305.7774856599995
68,5,50,35.97663002,3341.7541156799994
69,5,34,57.19809379,3398.952209469999
70,5,46,66.07952654,3465.0317360099993
71,5,34,75.8473443,3540.879080309999
72,5,55,38.85647001,3579.735550319999
73,5,63,31.97506792,3611.7106182399993
74,5,38,38.37311881,3650.0837370499994
75,5,43,40.72933179,3690.8130688399992
76,5,36,53.27408283,3744.087151669999
77,5,45,57.15314373,3801.240295399999
78,5,27,56.14106998,3857.381365379999
79,5,89,60.5787997,3917.960165079999
80,5,17,47.17876571,3965.138930789999
81,5,62,55.93567156,4021.074602349999
82,5,27,67.70113184,4088.775734189999
83,5,65,32.56142196,4121.337156149999
84,5,32,55.75694271,4177.094098859999
85,5,71,59.68412189,4236.778220749999
86,5,46,30.57764452,4267.3558652699985
87,5,49,56.03511409,4323.390979359999
88,5,36,38.69411298,4362.0850923399985
89,5,27,64.25056806,4426.335660399998
90,5,15,74.82543524,4501.161095639998
91,5,17,34.78697213,4535.9480677699985
92,5,19,46.65642768,4582.6044954499985
93,5,21,60.03957103,4642.644066479998
94,5,44,29.26065385,4671.904720329999
95,5,9,70.68631843,4742.591038759999
96,5,14,74.53947279,4817.130511549999
97,5,13,46.25506287,4863.385574419999
98,5,41,33.30314048,4896.6887148999995
99,5,49,70.41480105,4967.10351595
